CUSTOMER_ID,FULL_NAME,DOB,CITY,RISK_RATING,AML_SCORE,KYC_LEVEL
C03366,Vo Minh Vy,1975-01-20,Hai Phong,LOW,89,FULL
C03367,Vo Khanh Vy,1978-12-25,Quang Ninh,MEDIUM,55,FULL
C03368,Pham Thu Vy,1977-12-09,Hai Phong,MEDIUM,94,FULL
C03369,Vu Hai Nhung,1990-05-06,Vung Tau,HIGH,89,FULL
C03370,Le Thanh Nhung,1960-08-11,Nha Trang,MEDIUM,14,FULL
C03371,Hoang Thi Nam,1999-03-02,Hue,LOW,29,FULL
C03372,Le Hoang An,2003-01-19,Nha Trang,HIGH,28,FULL
C03373,Ho Huu Phuc,1988-09-01,Dong Nai,LOW,35,FULL
C03374,Vo Gia Hoang,1987-08-25,Vung Tau,LOW,86,FULL
C03375,Do Hoang Nam,1972-07-14,Can Tho,LOW,16,FULL
C03376,Bui Huu Tung,1989-12-09,Can Tho,LOW,87,FULL
C03377,Pham Duc An,1960-06-25,Ho Chi Minh,LOW,77,FULL
C03378,Duong Hai Lan,1988-02-05,Ha Noi,LOW,63,FULL
C03379,Bui Ngoc Hoang,1979-03-23,Da Nang,LOW,57,FULL
C03380,Ngo Quoc Nam,1992-02-09,Can Tho,HIGH,80,FULL
C03381,Vu Hoang An,1972-04-02,Vung Tau,MEDIUM,34,FULL
C03382,Hoang Minh Vy,2004-03-31,Ho Chi Minh,MEDIUM,27,FULL
C03383,Tran Duc Tung,1960-03-26,Dong Nai,LOW,61,FULL
C03384,Vu Duc Bao,2002-05-23,Quang Ninh,LOW,66,FULL
C03385,Vu Hoang Nam,1994-07-09,Nha Trang,LOW,75,FULL
C03386,Bui Minh Lan,1989-05-03,Ho Chi Minh,MEDIUM,47,FULL
C03387,Do Van Vy,1998-05-20,Can Tho,LOW,20,FULL
C03388,Hoang Hai Vy,1990-03-08,Da Nang,LOW,11,FULL
C03389,Huynh Xuan Linh,1980-08-30,Nha Trang,LOW,19,FULL
C03390,Huynh Quoc Hoang,1978-09-21,Can Tho,LOW,69,FULL
C03391,Le Hoang Nam,1996-09-17,Nha Trang,LOW,25,FULL
C03392,Pham Quoc Bao,1997-02-07,Da Nang,MEDIUM,50,FULL
C03393,Phan Thanh Dat,1979-10-16,Ha Noi,LOW,29,PARTIAL
C03394,Huynh Thi Nam,1973-11-17,Ho Chi Minh,MEDIUM,32,FULL
C03395,Duong Tuan Tung,1969-12-16,Nha Trang,MEDIUM,24,FULL
C03396,Duong Xuan Lan,1967-06-21,Quang Ninh,MEDIUM,72,FULL
C03397,Do Quoc Huy,1978-11-17,Ho Chi Minh,LOW,7,FULL
C03398,Duong Duc Dat,1988-09-28,Dong Nai,LOW,91,FULL
C03399,Vo Khanh Phuc,1979-07-02,Da Nang,HIGH,77,FULL
C03400,Phan Thu Binh,1978-01-08,Hue,LOW,16,FULL
C03401,Nguyen Ngoc Anh,1992-03-27,Can Tho,LOW,70,FULL
C03402,Dang Tuan Khang,1996-05-19,Ha Noi,LOW,78,FULL
C03403,Pham Khanh Huy,1964-08-13,Quang Ninh,LOW,49,PARTIAL
C03404,Pham Ngoc Linh,1981-01-03,Hai Phong,LOW,36,FULL
C03405,Do Gia Phuc,1981-11-21,Nha Trang,LOW,26,FULL
C03406,Duong Hoang Kiet,1967-12-13,Can Tho,LOW,52,FULL
C03407,Tran Hai An,1989-09-28,Ha Noi,LOW,77,FULL
C03408,Huynh Tuan Tung,1963-08-28,Da Nang,HIGH,68,FULL
C03409,Tran Khanh Dat,1998-04-02,Hue,LOW,8,FULL
C03410,Duong Minh Long,1963-07-04,Hai Phong,LOW,94,FULL
C03411,Huynh Hoang Linh,1965-12-03,Can Tho,HIGH,85,FULL
C03412,Dang Xuan Khang,2001-03-07,Da Nang,LOW,55,FULL
C03413,Vu Thu Kiet,1971-08-16,Nha Trang,LOW,7,FULL
C03414,Ho Huu Khoa,1970-07-24,Hue,LOW,17,PARTIAL
C03415,Hoang Tuan Khang,1993-02-03,Hue,MEDIUM,40,FULL
C03416,Hoang Huu Tung,1965-01-25,Hai Phong,LOW,81,FULL
C03417,Ngo Minh Khoa,1999-11-11,Hai Phong,HIGH,44,FULL
C03418,Huynh Minh Vy,1986-09-23,Can Tho,LOW,30,FULL
C03419,Dang Thu Khang,1972-07-07,Hai Phong,HIGH,94,FULL
C03420,Huynh Hoang Kiet,1966-10-08,Hai Phong,MEDIUM,60,FULL
C03421,Do Quoc Bao,1978-03-12,Nha Trang,LOW,8,PARTIAL
C03422,Le Duc Tung,1986-01-14,Ha Noi,MEDIUM,41,PARTIAL
C03423,Le Hai Hoang,1972-11-10,Da Nang,LOW,53,FULL
C03424,Nguyen Hoang Long,1983-12-27,Ho Chi Minh,HIGH,37,FULL
C03425,Ngo Van Long,1970-05-06,Ho Chi Minh,LOW,71,PARTIAL
C03426,Dang Thi Linh,1988-04-26,Ha Noi,MEDIUM,69,FULL
C03427,Vo Hai Trang,1989-07-07,Ha Noi,LOW,74,FULL
C03428,Bui Minh Lan,1978-06-25,Quang Ninh,MEDIUM,72,FULL
C03429,Pham Ngoc Binh,1974-09-08,Ho Chi Minh,LOW,57,FULL
C03430,Nguyen Duc Binh,2000-01-10,Can Tho,LOW,94,PARTIAL
C03431,Vu Hoang Bao,1992-09-12,Ha Noi,MEDIUM,5,FULL
C03432,Vu Van Binh,1989-06-18,Quang Ninh,MEDIUM,90,FULL
C03433,Nguyen Ngoc Bao,1980-07-06,Da Nang,MEDIUM,12,FULL
C03434,Huynh Duc Long,1961-09-02,Hai Phong,LOW,11,FULL
C03435,Bui Thi An,1986-07-04,Ho Chi Minh,LOW,29,FULL
C03436,Tran Hoang Dat,1988-09-29,Can Tho,MEDIUM,40,FULL
C03437,Phan Ngoc Bao,1993-06-28,Vung Tau,LOW,22,FULL
C03438,Vu Ngoc Dat,1974-08-23,Quang Ninh,LOW,94,FULL
C03439,Ngo Thanh Hoang,1960-04-22,Hai Phong,HIGH,69,FULL
C03440,Do Xuan Khang,1988-01-13,Hai Phong,HIGH,32,FULL
C03441,Pham Khanh Huy,1965-01-08,Nha Trang,LOW,38,FULL
C03442,Le Ngoc Kiet,1974-10-08,Hue,MEDIUM,42,FULL
C03443,Pham Hoang Linh,2002-04-07,Ha Noi,LOW,10,FULL
C03444,Dang Xuan Son,1991-03-07,Dong Nai,LOW,90,FULL
C03445,Vu Thu Long,1991-01-04,Ho Chi Minh,MEDIUM,76,FULL
C03446,Dang Thu Trang,1966-10-03,Ho Chi Minh,LOW,7,FULL
C03447,Hoang Thanh Phuc,1961-12-20,Hue,MEDIUM,82,FULL
C03448,Pham Thi Lan,1987-08-20,Hue,LOW,12,FULL
C03449,Dang Quoc Nhung,2001-06-20,Ha Noi,LOW,86,FULL
C03450,Vu Tuan Khang,1994-02-13,Da Nang,LOW,52,FULL
C03451,Ho Khanh Binh,1965-08-17,Hue,HIGH,13,FULL
C03452,Ho Hai Anh,1995-04-29,Ho Chi Minh,LOW,24,FULL
C03453,Ho Hai Dat,1991-03-15,Hue,MEDIUM,76,FULL
C03454,Bui Van Khoa,2003-05-01,Vung Tau,LOW,16,FULL
C03455,Dang Hoang An,2004-12-05,Dong Nai,MEDIUM,56,FULL
C03456,Nguyen Tuan Lan,2000-12-08,Can Tho,HIGH,40,FULL
C03457,Ho Thanh Dat,1988-06-14,Ho Chi Minh,LOW,10,FULL
C03458,Nguyen Hai Khang,1965-01-30,Hai Phong,MEDIUM,79,FULL
C03459,Hoang Gia Long,1989-08-04,Quang Ninh,LOW,48,FULL
C03460,Vo Hai Khang,1961-12-02,Ho Chi Minh,LOW,12,PARTIAL
C03461,Pham Quoc Khang,1973-01-01,Can Tho,LOW,35,FULL
C03462,Ho Tuan Trang,1970-01-30,Can Tho,LOW,45,PARTIAL
C03463,Vu Minh Khoa,1976-04-24,Can Tho,LOW,28,FULL
C03464,Do Van Nhung,1997-05-20,Dong Nai,HIGH,14,FULL
C03465,Pham Minh Hoang,1999-11-23,Da Nang,LOW,46,FULL
C03466,Hoang Thi Binh,1980-02-04,Hai Phong,LOW,55,FULL
C03467,Le Minh Khang,1989-03-02,Hue,MEDIUM,5,FULL
C03468,Pham Hoang Khang,1989-09-13,Nha Trang,MEDIUM,56,FULL
C03469,Nguyen Thu An,1997-08-30,Can Tho,MEDIUM,57,PARTIAL
C03470,Duong Gia An,1983-12-03,Can Tho,HIGH,72,PARTIAL
C03471,Ho Duc Bao,1967-01-29,Vung Tau,LOW,80,PARTIAL
C03472,Phan Thanh Hoang,1964-06-25,Quang Ninh,LOW,39,FULL
C03473,Do Minh Binh,1986-06-15,Dong Nai,HIGH,15,FULL
C03474,Vu Khanh Son,1988-01-24,Quang Ninh,LOW,22,FULL
C03475,Ho Quoc Hoang,1972-10-18,Ha Noi,MEDIUM,13,FULL
C03476,Le Huu Hoang,1990-11-30,Hai Phong,LOW,43,FULL
C03477,Bui Hoang Huy,1988-12-31,Ho Chi Minh,LOW,60,FULL
C03478,Nguyen Khanh Tung,1992-08-28,Hue,LOW,63,PARTIAL
C03479,Duong Gia Huy,1988-03-04,Can Tho,MEDIUM,43,FULL
C03480,Do Thu Hoang,1960-10-09,Quang Ninh,LOW,15,FULL
C03481,Dang Thu Tung,1981-02-22,Quang Ninh,MEDIUM,72,FULL
C03482,Le Thanh Anh,1960-07-06,Hai Phong,LOW,27,PARTIAL
C03483,Nguyen Tuan Binh,1976-10-24,Hue,MEDIUM,76,FULL
C03484,Hoang Gia Huy,1966-08-11,Ha Noi,LOW,18,FULL
C03485,Tran Duc Tung,2000-09-26,Can Tho,MEDIUM,42,FULL
C03486,Nguyen Thu Anh,1977-12-06,Dong Nai,LOW,21,FULL
C03487,Duong Thu Vy,2005-07-28,Can Tho,LOW,12,FULL
C03488,Pham Hai Khang,1994-08-20,Hue,MEDIUM,32,PARTIAL
C03489,Pham Hoang Trang,2005-02-27,Nha Trang,LOW,35,FULL
C03490,Tran Duc Bao,1992-11-07,Quang Ninh,MEDIUM,39,PARTIAL
C03491,Le Huu An,2005-11-19,Da Nang,LOW,16,FULL
C03492,Duong Khanh Linh,1983-11-22,Can Tho,LOW,89,FULL
C03493,Vu Gia Kiet,1976-12-19,Vung Tau,LOW,83,PARTIAL
C03494,Vo Quoc Kiet,1984-09-30,Ho Chi Minh,MEDIUM,40,FULL
C03495,Phan Quoc Hoang,1989-10-21,Hue,LOW,77,FULL
C03496,Le Thu Tung,1960-11-18,Nha Trang,MEDIUM,83,FULL
C03497,Duong Ngoc Nam,1989-01-12,Hue,LOW,55,FULL
C03498,Duong Hoang Trang,1988-04-18,Hai Phong,HIGH,75,FULL
C03499,Ho Thi Khoa,1997-03-16,Hue,HIGH,28,FULL
C03500,Hoang Thanh An,2003-12-16,Hai Phong,LOW,11,FULL
C03501,Duong Tuan Binh,2005-04-03,Ho Chi Minh,LOW,53,FULL
C03502,Phan Minh Khoa,1992-12-08,Ha Noi,LOW,36,FULL
C03503,Duong Xuan Nam,1964-10-12,Quang Ninh,LOW,54,FULL
C03504,Huynh Hai Son,1998-06-06,Vung Tau,LOW,9,FULL
C03505,Dang Hai Khang,1988-08-31,Hue,LOW,21,PARTIAL
C03506,Bui Quoc Long,1978-12-07,Dong Nai,LOW,28,FULL
C03507,Pham Minh Son,1960-09-08,Ha Noi,LOW,71,FULL
C03508,Do Thu Binh,2004-08-20,Nha Trang,LOW,82,FULL
C03509,Tran Huu Khoa,1987-02-17,Can Tho,LOW,36,PARTIAL
C03510,Vu Duc Anh,1965-07-25,Can Tho,LOW,69,FULL
C03511,Nguyen Thanh Anh,1989-02-26,Da Nang,LOW,75,FULL
C03512,Tran Ngoc An,1967-04-20,Vung Tau,MEDIUM,54,FULL
C03513,Do Thanh Huy,1979-03-28,Nha Trang,MEDIUM,75,FULL
C03514,Nguyen Tuan Linh,2002-09-24,Nha Trang,LOW,73,FULL
C03515,Vu Hai Nam,1962-10-12,Hai Phong,LOW,40,PARTIAL
C03516,Tran Quoc Khang,1993-08-23,Vung Tau,LOW,86,FULL
C03517,Le Xuan Tung,1966-06-16,Quang Ninh,LOW,65,FULL
C03518,Huynh Minh Vy,2003-09-03,Can Tho,HIGH,39,FULL
C03519,Ho Hai Phuc,1996-12-19,Ho Chi Minh,MEDIUM,86,FULL
C03520,Dang Thu Long,1985-05-19,Ha Noi,LOW,66,FULL
C03521,Bui Khanh Phuc,1973-05-15,Vung Tau,LOW,10,FULL
C03522,Pham Ngoc Phuc,2005-06-30,Quang Ninh,LOW,36,FULL
C03523,Pham Ngoc An,1988-03-09,Vung Tau,LOW,73,FULL
C03524,Nguyen Hoang Lan,1994-05-21,Dong Nai,MEDIUM,86,FULL
C03525,Vu Thu Huy,1982-12-24,Ho Chi Minh,LOW,80,FULL
C03526,Tran Ngoc Tung,1993-08-18,Hue,LOW,93,FULL
C03527,Dang Huu Khang,1996-05-22,Hai Phong,MEDIUM,53,FULL
C03528,Phan Ngoc Khoa,1994-07-26,Hue,LOW,38,FULL
C03529,Vo Duc Dat,1996-07-15,Quang Ninh,LOW,23,PARTIAL
C03530,Hoang Tuan Binh,1987-10-04,Hai Phong,LOW,6,FULL
C03531,Nguyen Ngoc Vy,1983-11-24,Dong Nai,LOW,9,FULL
C03532,Le Duc Khoa,1977-01-16,Da Nang,LOW,32,PARTIAL
C03533,Dang Hai Bao,2005-12-17,Ha Noi,LOW,44,PARTIAL
C03534,Hoang Ngoc Trang,1994-11-17,Ha Noi,LOW,79,FULL
C03535,Phan Gia Linh,1973-10-30,Hue,LOW,92,FULL
C03536,Vu Gia Dat,1995-05-25,Ha Noi,LOW,61,PARTIAL
C03537,Vu Hoang Kiet,1969-03-25,Can Tho,LOW,66,PARTIAL
C03538,Pham Hai Linh,1983-08-30,Quang Ninh,MEDIUM,11,PARTIAL
C03539,Ho Huu Phuc,1996-05-01,Dong Nai,HIGH,79,FULL
C03540,Nguyen Minh Vy,1961-08-12,Hai Phong,HIGH,63,FULL
C03541,Hoang Duc Dat,2003-11-27,Nha Trang,LOW,26,FULL
C03542,Vu Thu Trang,1988-05-09,Ho Chi Minh,LOW,81,PARTIAL
C03543,Tran Thi Nhung,1972-03-17,Can Tho,HIGH,83,FULL
C03544,Ho Gia Phuc,1970-02-19,Da Nang,LOW,6,PARTIAL
C03545,Nguyen Hoang Trang,1965-06-16,Can Tho,LOW,44,FULL
C03546,Dang Thi Khoa,1962-06-03,Hue,HIGH,11,FULL
C03547,Do Hai Son,1982-09-18,Hue,MEDIUM,62,FULL
C03548,Duong Gia Hoang,1986-03-27,Hue,LOW,34,FULL
C03549,Bui Quoc Hoang,1986-11-01,Nha Trang,MEDIUM,40,FULL
C03550,Nguyen Thi An,1980-12-26,Vung Tau,HIGH,19,FULL
C03551,Ho Gia Vy,1993-06-23,Quang Ninh,LOW,69,FULL
C03552,Phan Thanh Tung,1974-10-25,Ho Chi Minh,HIGH,19,FULL
C03553,Do Hoang Anh,1964-04-22,Ho Chi Minh,LOW,77,FULL
C03554,Dang Xuan Khoa,1974-04-06,Hai Phong,HIGH,19,FULL
C03555,Bui Khanh Dat,1985-05-06,Quang Ninh,LOW,92,FULL
C03556,Tran Van Son,2002-10-21,Can Tho,LOW,75,FULL
C03557,Do Tuan Kiet,1986-08-12,Ho Chi Minh,LOW,48,FULL
C03558,Vo Duc Anh,1976-03-08,Vung Tau,MEDIUM,46,PARTIAL
C03559,Vo Xuan Khang,1993-08-21,Can Tho,LOW,92,FULL
C03560,Phan Thanh Nhung,1996-06-04,Ha Noi,HIGH,92,FULL
C03561,Huynh Quoc Nhung,1968-08-21,Hue,LOW,84,FULL
C03562,Tran Thi Nam,1966-08-17,Ho Chi Minh,LOW,95,FULL
C03563,Do Khanh Dat,1997-03-09,Hai Phong,LOW,10,FULL
C03564,Pham Xuan Anh,2003-09-24,Can Tho,LOW,52,FULL
C03565,Hoang Quoc Vy,1964-07-08,Hue,MEDIUM,35,FULL
C03566,Hoang Thi Trang,2003-02-13,Vung Tau,HIGH,22,FULL
C03567,Bui Thu An,1971-12-19,Can Tho,LOW,37,FULL
C03568,Hoang Hoang Vy,1982-03-23,Nha Trang,MEDIUM,91,FULL
C03569,Ho Tuan Bao,1984-01-02,Dong Nai,LOW,6,FULL
C03570,Dang Huu Tung,1981-12-04,Can Tho,LOW,46,FULL
C03571,Huynh Hoang Nhung,2000-01-15,Quang Ninh,LOW,20,FULL
C03572,Phan Xuan Son,1983-10-24,Ha Noi,LOW,33,FULL
C03573,Phan Thu Khang,1992-06-20,Da Nang,MEDIUM,7,FULL
C03574,Vo Huu Khang,1988-05-28,Nha Trang,HIGH,77,FULL
C03575,Do Thi Tung,1989-03-26,Ho Chi Minh,LOW,27,FULL
C03576,Phan Duc Bao,1975-02-22,Dong Nai,LOW,34,FULL
C03577,Bui Thanh Khoa,1993-11-05,Quang Ninh,LOW,37,PARTIAL
C03578,Nguyen Quoc Hoang,1996-03-30,Dong Nai,LOW,76,FULL
C03579,Pham Gia Vy,1979-08-31,Vung Tau,LOW,66,FULL
C03580,Hoang Thi Dat,1999-11-09,Vung Tau,MEDIUM,46,FULL
C03581,Phan Quoc Binh,1982-11-27,Vung Tau,MEDIUM,14,PARTIAL
C03582,Hoang Gia Anh,1983-03-29,Hai Phong,LOW,84,FULL
C03583,Duong Thi Khang,1995-02-08,Ho Chi Minh,MEDIUM,68,FULL
C03584,Nguyen Tuan Tung,1987-08-08,Da Nang,LOW,31,FULL
C03585,Duong Duc Khoa,1967-07-25,Quang Ninh,LOW,41,FULL
C03586,Bui Huu Trang,2003-02-05,Nha Trang,MEDIUM,71,FULL
C03587,Bui Hoang Son,1965-05-05,Can Tho,LOW,44,FULL
C03588,Phan Hai Bao,2005-10-11,Quang Ninh,LOW,8,FULL
C03589,Nguyen Hoang Anh,1974-05-11,Hai Phong,HIGH,12,PARTIAL
C03590,Dang Thanh Linh,1979-04-19,Nha Trang,MEDIUM,54,FULL
C03591,Do Huu Bao,1974-01-20,Quang Ninh,LOW,43,FULL
C03592,Ho Ngoc Bao,1994-07-17,Hai Phong,LOW,14,FULL
C03593,Pham Tuan Tung,2002-07-03,Dong Nai,LOW,35,FULL
C03594,Le Minh Phuc,1970-07-26,Da Nang,LOW,88,FULL
C03595,Vu Van Kiet,1961-05-25,Nha Trang,LOW,58,FULL
C03596,Tran Van Khang,2002-09-30,Ha Noi,MEDIUM,5,FULL
C03597,Huynh Tuan Khoa,1988-03-24,Dong Nai,LOW,33,PARTIAL
C03598,Vu Thi Tung,1991-03-29,Ha Noi,LOW,89,PARTIAL
C03599,Vo Xuan An,1965-12-07,Ho Chi Minh,MEDIUM,43,PARTIAL
C03600,Dang Khanh Trang,1987-05-29,Can Tho,LOW,54,FULL
C03601,Phan Minh Phuc,1976-03-18,Hai Phong,HIGH,48,PARTIAL
C03602,Vo Minh Khoa,1973-03-16,Dong Nai,LOW,18,FULL
C03603,Phan Tuan Vy,1988-12-20,Hai Phong,LOW,40,PARTIAL
C03604,Phan Thu Trang,2000-07-08,Quang Ninh,LOW,28,FULL
C03605,Le Hai Vy,1965-10-28,Nha Trang,MEDIUM,14,PARTIAL
C03606,Vo Hai An,1986-06-25,Hai Phong,MEDIUM,71,FULL
C03607,Phan Quoc Linh,1984-07-06,Da Nang,LOW,84,PARTIAL
C03608,Do Duc Linh,1978-08-04,Hue,LOW,21,FULL
C03609,Bui Xuan Nhung,1971-08-31,Ho Chi Minh,LOW,69,FULL
C03610,Nguyen Xuan Vy,1968-11-03,Da Nang,MEDIUM,5,FULL
C03611,Tran Xuan Lan,1985-03-03,Can Tho,LOW,19,FULL
C03612,Vu Huu Nam,1994-04-12,Hai Phong,HIGH,59,FULL
C03613,Nguyen Gia Nam,1979-12-22,Hue,LOW,13,FULL
C03614,Dang Xuan Khang,1985-12-04,Da Nang,LOW,17,FULL
C03615,Ngo Ngoc Tung,1971-01-04,Vung Tau,HIGH,8,PARTIAL
C03616,Tran Thanh Anh,1995-03-27,Hai Phong,HIGH,69,PARTIAL
C03617,Huynh Tuan Anh,1990-10-27,Ha Noi,LOW,22,PARTIAL
C03618,Vo Khanh Huy,1976-10-14,Da Nang,LOW,74,FULL
C03619,Huynh Huu Phuc,1986-06-28,Vung Tau,LOW,70,FULL
C03620,Ho Gia Hoang,1980-02-07,Nha Trang,LOW,78,FULL
C03621,Le Duc Tung,1972-01-27,Nha Trang,LOW,70,FULL
C03622,Phan Van Nam,2004-02-28,Vung Tau,LOW,64,FULL
C03623,Nguyen Hai Dat,1990-04-21,Ha Noi,MEDIUM,7,FULL
C03624,Le Quoc Bao,1972-01-23,Ha Noi,MEDIUM,51,FULL
C03625,Vo Minh Kiet,1968-02-08,Ha Noi,LOW,88,FULL
C03626,Duong Quoc Trang,1973-12-18,Vung Tau,LOW,67,FULL
C03627,Tran Hoang Dat,1966-01-11,Hai Phong,HIGH,16,FULL
C03628,Duong Khanh Dat,1967-10-15,Ha Noi,LOW,23,FULL
C03629,Vu Van An,1999-09-04,Hai Phong,HIGH,75,PARTIAL
C03630,Ho Gia Kiet,1997-09-13,Dong Nai,LOW,58,PARTIAL
C03631,Dang Tuan Tung,1966-11-26,Hai Phong,LOW,27,FULL
C03632,Duong Thi Dat,2000-11-01,Da Nang,LOW,36,PARTIAL
C03633,Nguyen Khanh Phuc,1961-10-06,Ha Noi,MEDIUM,51,FULL
C03634,Tran Xuan Trang,1987-05-25,Vung Tau,MEDIUM,38,PARTIAL
C03635,Bui Thu Binh,1983-03-24,Quang Ninh,LOW,72,FULL
C03636,Do Thanh Hoang,1988-03-01,Quang Ninh,LOW,5,PARTIAL
C03637,Le Huu Tung,1974-08-25,Da Nang,LOW,11,FULL
C03638,Duong Thanh Nhung,1974-11-06,Quang Ninh,LOW,21,PARTIAL
C03639,Huynh Ngoc Tung,1972-08-23,Ho Chi Minh,LOW,62,FULL
C03640,Phan Thanh Hoang,1988-07-05,Da Nang,LOW,82,FULL
C03641,Phan Duc Anh,1973-07-08,Can Tho,HIGH,52,FULL
C03642,Nguyen Tuan Nhung,1998-06-15,Can Tho,MEDIUM,69,FULL
C03643,Le Quoc Linh,1987-06-12,Quang Ninh,LOW,87,FULL
C03644,Tran Tuan Nam,2000-05-23,Can Tho,LOW,61,FULL
C03645,Phan Van Kiet,1993-02-21,Hai Phong,MEDIUM,12,FULL
C03646,Nguyen Gia Long,1979-08-25,Can Tho,LOW,15,FULL
C03647,Tran Thi An,1968-05-26,Vung Tau,LOW,30,FULL
C03648,Ngo Hoang Tung,1969-05-10,Hue,MEDIUM,20,PARTIAL
C03649,Phan Van Nhung,1966-12-27,Dong Nai,LOW,38,FULL
C03650,Huynh Hai Kiet,2005-11-06,Ha Noi,LOW,90,PARTIAL
C03651,Le Duc Linh,1987-10-13,Quang Ninh,LOW,15,FULL
C03652,Huynh Hoang An,1995-04-08,Hue,LOW,82,FULL
C03653,Pham Thi Huy,1965-05-17,Ha Noi,LOW,80,FULL
C03654,Vu Ngoc Kiet,1988-06-04,Can Tho,HIGH,28,FULL
C03655,Vu Thanh Khang,1983-08-01,Ho Chi Minh,LOW,74,FULL
C03656,Tran Quoc Dat,2000-12-10,Hue,MEDIUM,86,PARTIAL
C03657,Dang Quoc Trang,1973-08-28,Hai Phong,LOW,54,FULL
C03658,Tran Hai Binh,1994-04-23,Vung Tau,LOW,17,FULL
C03659,Nguyen Duc Tung,1990-10-06,Ha Noi,MEDIUM,8,FULL
C03660,Bui Khanh Linh,2001-01-03,Quang Ninh,MEDIUM,74,FULL
C03661,Dang Ngoc Lan,1985-10-12,Dong Nai,MEDIUM,52,PARTIAL
C03662,Huynh Tuan Binh,1988-12-07,Hai Phong,LOW,67,PARTIAL
C03663,Hoang Van Tung,1984-07-10,Da Nang,LOW,18,PARTIAL
C03664,Vo Huu An,1986-07-03,Ha Noi,LOW,71,FULL
C03665,Vo Minh Bao,1961-02-20,Hue,MEDIUM,92,FULL
C03666,Bui Thu Anh,1988-06-27,Hue,LOW,92,FULL
C03667,Bui Tuan Bao,1980-05-27,Nha Trang,LOW,22,PARTIAL
C03668,Phan Ngoc Kiet,1991-05-07,Hue,LOW,35,FULL
C03669,Hoang Thu Khoa,1976-03-03,Quang Ninh,LOW,83,FULL
C03670,Ngo Xuan An,1979-11-24,Nha Trang,LOW,34,FULL
C03671,Ho Hai Anh,1999-08-14,Vung Tau,LOW,52,FULL
C03672,Vo Quoc Binh,2000-05-07,Nha Trang,LOW,56,FULL
C03673,Dang Duc Vy,2002-05-02,Can Tho,LOW,11,FULL
C03674,Bui Van Binh,1988-08-19,Ho Chi Minh,HIGH,80,FULL
C03675,Ho Thanh Son,1974-05-18,Ho Chi Minh,MEDIUM,46,PARTIAL
C03676,Bui Hoang Nam,2005-01-08,Nha Trang,LOW,74,FULL
C03677,Hoang Tuan Anh,1968-05-13,Hai Phong,MEDIUM,9,FULL
C03678,Phan Tuan Tung,2000-10-10,Nha Trang,MEDIUM,44,PARTIAL
C03679,Dang Xuan Phuc,1960-02-08,Dong Nai,HIGH,85,FULL
C03680,Nguyen Xuan Vy,1979-01-26,Vung Tau,MEDIUM,41,PARTIAL
C03681,Vo Ngoc Phuc,1999-05-21,Can Tho,LOW,94,FULL
C03682,Tran Tuan Son,1993-06-27,Dong Nai,LOW,86,PARTIAL
C03683,Le Thi Nam,1992-05-19,Dong Nai,MEDIUM,70,FULL
C03684,Duong Tuan Anh,1960-07-09,Hue,MEDIUM,25,FULL
C03685,Vo Huu Khang,1997-07-15,Can Tho,MEDIUM,32,FULL
C03686,Ngo Quoc Dat,1972-05-12,Hue,LOW,32,FULL
C03687,Hoang Tuan Tung,1979-09-29,Nha Trang,HIGH,30,FULL
C03688,Do Khanh Hoang,1999-05-18,Quang Ninh,LOW,18,FULL
C03689,Ho Gia Dat,1989-07-29,Nha Trang,LOW,13,PARTIAL
C03690,Duong Khanh Nhung,1996-02-23,Hai Phong,LOW,82,FULL
C03691,Pham Van Son,1981-09-08,Can Tho,LOW,29,FULL
C03692,Phan Gia Anh,1968-09-29,Quang Ninh,MEDIUM,93,PARTIAL
C03693,Vo Van Bao,1966-04-24,Vung Tau,LOW,86,PARTIAL
C03694,Le Hai Son,1992-10-28,Da Nang,LOW,69,PARTIAL
C03695,Vo Hoang Phuc,1990-02-27,Dong Nai,LOW,15,FULL
C03696,Ho Xuan Linh,1998-01-08,Hai Phong,MEDIUM,85,FULL
C03697,Ho Hoang Linh,1974-05-12,Dong Nai,LOW,83,PARTIAL
C03698,Nguyen Hai Kiet,1983-03-07,Ha Noi,LOW,89,FULL
C03699,Dang Quoc Anh,1963-07-02,Quang Ninh,HIGH,32,FULL
C03700,Ngo Ngoc Nhung,1970-07-26,Da Nang,MEDIUM,17,PARTIAL
C03701,Huynh Thanh Nhung,1999-10-17,Can Tho,LOW,64,FULL
C03702,Ho Huu Tung,1963-11-17,Da Nang,LOW,80,FULL
C03703,Duong Van Bao,1975-11-27,Ha Noi,LOW,78,FULL
C03704,Hoang Ngoc Khoa,1967-10-07,Da Nang,LOW,48,FULL
C03705,Bui Thu Vy,1974-04-25,Dong Nai,HIGH,47,FULL
C03706,Ngo Xuan Huy,1962-06-30,Dong Nai,HIGH,73,PARTIAL
C03707,Huynh Quoc Son,1973-04-18,Ho Chi Minh,LOW,21,FULL
C03708,Ho Huu Son,1997-08-25,Can Tho,LOW,91,FULL
C03709,Nguyen Thu Nhung,2005-12-29,Nha Trang,LOW,90,PARTIAL
C03710,Huynh Quoc Nhung,1982-12-17,Nha Trang,LOW,92,FULL
C03711,Le Khanh Dat,1993-10-31,Nha Trang,LOW,14,FULL
C03712,Do Tuan Nhung,2003-09-25,Hue,MEDIUM,21,FULL
C03713,Dang Thi Dat,1999-11-21,Dong Nai,LOW,11,FULL
